Sample_name,Label,Hash,nReads
MFU-52193-320-d10-1_S102,MFU,56b85a262e73a6e60ef0c6d33c4d23a70da33cc0,43256
MFU-52193-813-d5-1_S65,MFU,56b85a262e73a6e60ef0c6d33c4d23a70da33cc0,3871
MFU-52193-704-d1-1_S75,MFU,56b85a262e73a6e60ef0c6d33c4d23a70da33cc0,38816
MFU-52193-1051-d5-1_S23,MFU,56b85a262e73a6e60ef0c6d33c4d23a70da33cc0,528
MFU-52193-706-d5-1_S82,MFU,56b85a262e73a6e60ef0c6d33c4d23a70da33cc0,43955
MFU-52193-1476-d1-1_S4,MFU,56b85a262e73a6e60ef0c6d33c4d23a70da33cc0,4967
MFU-52193-225-d10-1_S99,MFU,56b85a262e73a6e60ef0c6d33c4d23a70da33cc0,901
MFU-52193-525-d5-1_S80,MFU,56b85a262e73a6e60ef0c6d33c4d23a70da33cc0,19292
MFU-52193-421-d1-1_S33,MFU,4cc29c37f4199776df0142ccd2f7a37c5807a49a,563
MFU-52193-799-d1-1_S38,MFU,4ea3e73f55aa82c7e2546ffbe95cc1f9db5f467f,129
MFU-52193-525-d5-1_S80,MFU,d76a6de1c1968e907cbb5f2eca17caccd1a84b2d,2
MFU-52193-799-d1-1_S38,MFU,bf6947d436ad564933a60dc8fce2f0da2a5798ef,152
MFU-52193-706-d5-1_S82,MFU,5fc8f64c8a04bd5f7ea74642147052c96ea9ff34,112
MFU-52193-225-d10-1_S99,MFU,30ff5ffa835ac9e0bc624106a571dca5fd89d309,830
MFU-52193-1476-d1-1_S4,MFU,4e425a62a06a4bc75fd852e02437a475ccb755b0,269
MFU-52193-799-d1-1_S38,MFU,bc06f68201d7e58dfd94e22b99fa332214a2278c,123
MFU-52193-186-d10-1_S107,MFU,218bf122337ab4bfb93ee6dcbf3eb70d3819fdaa,131
MFU-52193-1255-d1-1_S17,MFU,5141e12135036b35f59fce584e44c7134cd280e8,1707
MFU-52193-1849-d1-1_S3,MFU,f0b7d097d3a04e33354c8228529d39d5daef8ea2,104
MFU-52193-88-d1-1_S16,MFU,09e7c8b2c0d7f0ff235ec1b8cfbd8405946f67e3,13044
MFU-52193-364-d1-1_S21,MFU,dd0340281dc57dc184c16a5ded7146126f6e13d2,274
MFU-52193-180-d1-1_S31,MFU,93d5fc78ca347ca0ebd1184cedf4cf9499ccdb8c,773
MFU-52193-229-d1-1_S42,MFU,2997631ee5ded5177c8329899d0db834cfcac7e2,96
MFU-52193-88-d1-1_S16,MFU,2997631ee5ded5177c8329899d0db834cfcac7e2,5462
MFU-52193-1487-d1-1_S41,MFU,8d635fc8440eba194ab94427ff0d185d93428ab8,187
MFU-52193-362-d1-1_S108,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,1824
MFU-52193-1107-d1-1_S37,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,7543
MFU-52193-766-d1-1_S67,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,1027
MFU-52193-88-d1-1_S16,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,40258
MFU-52193-364-d1-1_S21,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,12260
MFU-52193-896-d1-1_S28,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,1126
MFU-52193-560-d1-1_S22,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,1211
MFU-52193-1565-d1-1_S24,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,3372
MFU-52193-1487-d1-1_S41,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,7151
MFU-52193-1301-d5-1_S54,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,11
MFU-52193-527-d1-1_S43,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,1238
MFU-52193-421-d1-1_S33,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,2656
MFU-52193-1239-d5-1_S18,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,170424
MFU-52193-180-d1-1_S31,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,1660
MFU-52193-868-d1-1_S25,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,830
MFU-52193-866-d1-1_S57,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,5580
MFU-52193-1040-d1-1_S13,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,1817
MFU-52193-1696-d1-1_S6,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,4677
MFU-52193-1226-d1-1_S34,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,20646
MFU-52193-726-d1-1_S15,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,15460
MFU-52193-1800-d1-1_S35,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,1601
MFU-52193-799-d1-1_S38,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,1331
MFU-52193-204-d1-1_S51,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,2006
MFU-52193-460-d10-1_S98,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,203
