Sample_name,Label,Hash,nReads
MFU-OCNMS-2022-8-d10-1_S24,MFU,191a0612d8ddff9212ba6e5f412063f5e10aa0ed,939
MFU-OCNMS-2022-2-d10-1_S18,MFU,191a0612d8ddff9212ba6e5f412063f5e10aa0ed,390
MFU-OCNMS-2022-3-d10-1_S19,MFU,191a0612d8ddff9212ba6e5f412063f5e10aa0ed,889
MFU-OCNMS-2022-4-d1-1_S20,MFU,191a0612d8ddff9212ba6e5f412063f5e10aa0ed,276
MFU-CPS-mock2-skew-d1-1_S9,MFU,56b85a262e73a6e60ef0c6d33c4d23a70da33cc0,21
MFU-OCNMS-2022-23-d10-1_S39,MFU,56b85a262e73a6e60ef0c6d33c4d23a70da33cc0,50
MFU-CPS-mock2-even-d1-3_S3,MFU,56b85a262e73a6e60ef0c6d33c4d23a70da33cc0,13
MFU-OCNMS-2022-8-d10-1_S24,MFU,56b85a262e73a6e60ef0c6d33c4d23a70da33cc0,1817
MFU-CPS-mock2-skew-d1-2_S10,MFU,56b85a262e73a6e60ef0c6d33c4d23a70da33cc0,27
MFU-OCNMS-2022-4-d1-1_S20,MFU,56b85a262e73a6e60ef0c6d33c4d23a70da33cc0,4154
MFU-CPS-mock4-even-d1-3_S129,MFU,56b85a262e73a6e60ef0c6d33c4d23a70da33cc0,28
MFU-CPS-mock2-even-d1-2_S2,MFU,56b85a262e73a6e60ef0c6d33c4d23a70da33cc0,14
MFU-OCNMS-2022-15-d10-1_S31,MFU,56b85a262e73a6e60ef0c6d33c4d23a70da33cc0,574
MFU-OCNMS-2022-3-d10-1_S19,MFU,56b85a262e73a6e60ef0c6d33c4d23a70da33cc0,686
MFU-OCNMS-2022-2-d10-1_S18,MFU,56b85a262e73a6e60ef0c6d33c4d23a70da33cc0,2274
MFU-OCNMS-2022-14-d10-1_S30,MFU,56b85a262e73a6e60ef0c6d33c4d23a70da33cc0,346
MFU-OCNMS-2022-20-d10-1_S36,MFU,56b85a262e73a6e60ef0c6d33c4d23a70da33cc0,321
MFU-OCNMS-2022-16-d1-1_S32,MFU,56b85a262e73a6e60ef0c6d33c4d23a70da33cc0,136
MFU-OCNMS-2022-19-d10-1_S35,MFU,56b85a262e73a6e60ef0c6d33c4d23a70da33cc0,314
MFU-OCNMS-2022-11-d10-1_S27,MFU,56b85a262e73a6e60ef0c6d33c4d23a70da33cc0,2434
MFU-OCNMS-2022-9-d10-1_S25,MFU,56b85a262e73a6e60ef0c6d33c4d23a70da33cc0,20706
MFU-OCNMS-2022-18-d10-1_S34,MFU,56b85a262e73a6e60ef0c6d33c4d23a70da33cc0,346
MFU-OCNMS-2022-7-d10-1_S23,MFU,56b85a262e73a6e60ef0c6d33c4d23a70da33cc0,12505
MFU-OCNMS-2022-10-d10-1_S26,MFU,56b85a262e73a6e60ef0c6d33c4d23a70da33cc0,512
MFU-OCNMS-2022-22-d10-1_S38,MFU,56b85a262e73a6e60ef0c6d33c4d23a70da33cc0,96
MFU-CPS-mock2-skew-d1-3_S11,MFU,56b85a262e73a6e60ef0c6d33c4d23a70da33cc0,17
MFU-OCNMS-2022-5-d10-1_S21,MFU,56b85a262e73a6e60ef0c6d33c4d23a70da33cc0,11091
MFU-OCNMS-2022-20-d10-1_S36,MFU,4987ed61a49e7ac29ca047ce7bdb0f428c8e7a1a,158
MFU-OCNMS-2022-5-d10-1_S21,MFU,c6b3f2122289e9636d1bd44c62ff200d9e1e263f,78
MFU-OCNMS-2022-4-d1-1_S20,MFU,c6b3f2122289e9636d1bd44c62ff200d9e1e263f,83
MFU-CPS-mock4-skew-d1-2_S131,MFU,b937d570b6ecf373a7b14d507d17a1f602facd8d,64
MFU-CPS-mock2-even-d1-1_S1,MFU,b937d570b6ecf373a7b14d507d17a1f602facd8d,6
MFU-CPS-mock4-skew-d1-1_S130,MFU,b937d570b6ecf373a7b14d507d17a1f602facd8d,44
MFU-KAT-B22-d1-1_S87,MFU,30ff5ffa835ac9e0bc624106a571dca5fd89d309,358
MFU-KAT-B25-d1-1_S88,MFU,30ff5ffa835ac9e0bc624106a571dca5fd89d309,433
MFU-OCNMS-2022-7-d10-1_S23,MFU,30ff5ffa835ac9e0bc624106a571dca5fd89d309,814
MFU-OCNMS-2022-4-d1-1_S20,MFU,30ff5ffa835ac9e0bc624106a571dca5fd89d309,1951
MFU-OCNMS-2022-2-d10-1_S18,MFU,30ff5ffa835ac9e0bc624106a571dca5fd89d309,32
MFU-OCNMS-2022-20-d10-1_S36,MFU,30ff5ffa835ac9e0bc624106a571dca5fd89d309,809
MFU-CPS-mock4-skew-d1-1_S130,MFU,30ff5ffa835ac9e0bc624106a571dca5fd89d309,18
MFU-OCNMS-2022-3-d10-1_S19,MFU,30ff5ffa835ac9e0bc624106a571dca5fd89d309,99
MFU-CPS-mock4-even-d1-1_S127,MFU,30ff5ffa835ac9e0bc624106a571dca5fd89d309,51
MFU-OCNMS-2022-11-d10-1_S27,MFU,30ff5ffa835ac9e0bc624106a571dca5fd89d309,368
MFU-CPS-mock4-even-d1-2_S128,MFU,30ff5ffa835ac9e0bc624106a571dca5fd89d309,49
MFU-CPS-mock4-even-d1-3_S129,MFU,30ff5ffa835ac9e0bc624106a571dca5fd89d309,111
MFU-OCNMS-2022-23-d10-1_S39,MFU,30ff5ffa835ac9e0bc624106a571dca5fd89d309,32
MFU-KAT-B26-d1-1_S89,MFU,30ff5ffa835ac9e0bc624106a571dca5fd89d309,1480
MFU-CPS-mock4-skew-d1-3_S132,MFU,30ff5ffa835ac9e0bc624106a571dca5fd89d309,18
MFU-OCNMS-2022-5-d10-1_S21,MFU,30ff5ffa835ac9e0bc624106a571dca5fd89d309,1858
MFU-CPS-mock4-skew-d1-2_S131,MFU,30ff5ffa835ac9e0bc624106a571dca5fd89d309,52
MFU-OCNMS-2022-10-d10-1_S26,MFU,30ff5ffa835ac9e0bc624106a571dca5fd89d309,188
MFU-OCNMS-2022-9-d10-1_S25,MFU,30ff5ffa835ac9e0bc624106a571dca5fd89d309,660
MFU-OCNMS-2022-14-d10-1_S30,MFU,30ff5ffa835ac9e0bc624106a571dca5fd89d309,411
MFU-OCNMS-2022-4-d1-1_S20,MFU,c0cfe17121bac093ed191dafbb3d1623ebc26b84,71
MFU-OCNMS-2022-5-d10-1_S21,MFU,0f135188c985c0e2e2f288712481dafb2f803272,37
MFU-mock1-even-d1-2_S42,MFU,4e425a62a06a4bc75fd852e02437a475ccb755b0,4
MFU-OCNMS-2022-7-d10-1_S23,MFU,15903b34a9ddf3e5fac7751a3fb4553cba9c950a,215
MFU-OCNMS-2022-8-d10-1_S24,MFU,15903b34a9ddf3e5fac7751a3fb4553cba9c950a,92
MFU-OCNMS-2022-4-d1-1_S20,MFU,15903b34a9ddf3e5fac7751a3fb4553cba9c950a,175
MFU-OCNMS-2022-5-d10-1_S21,MFU,15903b34a9ddf3e5fac7751a3fb4553cba9c950a,353
MFU-OCNMS-2022-9-d10-1_S25,MFU,5446467ccaa89e2d7bc0b43d7eabf702a5dd25fb,101
MFU-OCNMS-2022-10-d10-1_S26,MFU,34140d37af1db350426ba7f9a937b19ee189b852,58
MFU-OCNMS-2022-7-d10-1_S23,MFU,b722011cf06c5bb48aed72f5f237281798ae1364,67
MFU-OCNMS-2022-7-d10-1_S23,MFU,c25a24eec2948797831af5a8f7e61883abda5257,80
MFU-OCNMS-2022-5-d10-1_S21,MFU,610e97dc9a5b0e665a08fd2da89891d4a3f27bf1,76
MFU-OCNMS-2022-9-d10-1_S25,MFU,61c6feb9bb339c9ea649c171905ffef5d82d0eb8,653
MFU-OCNMS-2022-3-d10-1_S19,MFU,61c6feb9bb339c9ea649c171905ffef5d82d0eb8,42
MFU-OCNMS-2022-7-d10-1_S23,MFU,61c6feb9bb339c9ea649c171905ffef5d82d0eb8,1175
MFU-OCNMS-2022-19-d10-1_S35,MFU,61c6feb9bb339c9ea649c171905ffef5d82d0eb8,82
MFU-OCNMS-2022-17-d10-1_S33,MFU,61c6feb9bb339c9ea649c171905ffef5d82d0eb8,269
MFU-CPS-mock2-even-d1-2_S2,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,11
MFU-mock1-even-d1-1_S41,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,2
MFU-CPS-mock2-skew-d1-1_S9,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,5
MFU-CPS-mock2-even-d1-1_S1,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,17
MFU-CPS-mock2-even-d1-3_S3,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,14
MFU-CPS-mock2-skew-d1-3_S11,MFU,6c49506da20cc547068ee28d02b3031d23916380,5709
MFU-CPS-mock2-even-d1-2_S2,MFU,6c49506da20cc547068ee28d02b3031d23916380,4840
MFU-CPS-mock2-even-d1-1_S1,MFU,6c49506da20cc547068ee28d02b3031d23916380,4628
MFU-CPS-mock2-skew-d1-2_S10,MFU,6c49506da20cc547068ee28d02b3031d23916380,6048
MFU-CPS-mock2-skew-d1-1_S9,MFU,6c49506da20cc547068ee28d02b3031d23916380,5218
MFU-CPS-mock2-even-d1-3_S3,MFU,6c49506da20cc547068ee28d02b3031d23916380,3034
MFU-OCNMS-2022-3-d10-1_S19,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,4
MFU-OCNMS-2022-6-d1-1_S22,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,20
MFU-OCNMS-2022-14-d10-1_S30,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,38
MFU-OCNMS-2022-2-d10-1_S18,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,4
MFU-OCNMS-2022-13-d1-1_S29,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,80
MFU-OCNMS-2022-18-d10-1_S34,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,9
MFU-OCNMS-2022-16-d1-1_S32,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,20
MFU-OCNMS-2022-4-d1-1_S20,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,11
MFU-OCNMS-2022-10-d10-1_S26,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,14
MFU-OCNMS-2022-5-d10-1_S21,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,6
MFU-OCNMS-2022-9-d10-1_S25,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,5
MFU-OCNMS-2022-11-d10-1_S27,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,21
MFU-OCNMS-2022-EB-d1-1_S40,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,4
MFU-CPS-mock4-skew-d1-2_S131,MFU,843f1656a14e577563040e67758347c32306abf5,11
MFU-CPS-mock4-skew-d1-1_S130,MFU,843f1656a14e577563040e67758347c32306abf5,13
MFU-CPS-mock4-even-d1-3_S129,MFU,843f1656a14e577563040e67758347c32306abf5,3
MFU-OCNMS-2022-1-d100-1_S17,MFU,da86e55cb2b03c4f47a877c184e63d907a48bc4e,3
MFU-mock1-even-d1-3_S43,MFU,1e6ee3380a8bf057d35ea70cf5fb90207726ecdb,7
MFU-mock1-even-d1-1_S41,MFU,1e6ee3380a8bf057d35ea70cf5fb90207726ecdb,4
MFU-mock1-skew-d1-3_S46,MFU,1e6ee3380a8bf057d35ea70cf5fb90207726ecdb,7
MFU-mock1-even-d1-2_S42,MFU,1e6ee3380a8bf057d35ea70cf5fb90207726ecdb,6
MFU-CPS-mock3-even-d1-1_S4,MFU,b2220b6b1670d495c936dd53008e7ca257b5d6bc,16340
MFU-CPS-mock3-skew-d1-1_S12,MFU,b2220b6b1670d495c936dd53008e7ca257b5d6bc,26816
MFU-CPS-mock3-skew-d1-2_S13,MFU,b2220b6b1670d495c936dd53008e7ca257b5d6bc,25182
MFU-CPS-mock3-skew-d1-3_S14,MFU,b2220b6b1670d495c936dd53008e7ca257b5d6bc,34251
MFU-CPS-mock3-even-d1-3_S6,MFU,b2220b6b1670d495c936dd53008e7ca257b5d6bc,30462
MFU-CPS-mock3-even-d1-2_S5,MFU,b2220b6b1670d495c936dd53008e7ca257b5d6bc,42095
MFU-CPS-mock3-skew-d1-3_S14,MFU,2a0197678300368ee235231d107a595a8efc3b42,85
MFU-CPS-mock2-skew-d1-1_S9,MFU,2a0197678300368ee235231d107a595a8efc3b42,3
MFU-CPS-mock3-even-d1-2_S5,MFU,2a0197678300368ee235231d107a595a8efc3b42,117
MFU-CPS-mock2-skew-d1-2_S10,MFU,2a0197678300368ee235231d107a595a8efc3b42,3
MFU-CPS-mock4-skew-d1-1_S130,MFU,0b1b4e6638c5642d0830e839e119412d160bcc3e,6
MFU-CPS-mock2-skew-d1-1_S9,MFU,0b1b4e6638c5642d0830e839e119412d160bcc3e,3
MFU-mock1-even-d1-2_S42,MFU,b308045b3d144a657b672740bfa6ec0f5a0a889d,3
MFU-mock1-even-d1-2_S42,MFU,98f2eee5cc4142147dc10600148935080b4c2653,63
MFU-mock1-skew-d1-3_S46,MFU,98f2eee5cc4142147dc10600148935080b4c2653,64
MFU-mock1-skew-d1-2_S45,MFU,98f2eee5cc4142147dc10600148935080b4c2653,35
MFU-mock1-even-d1-1_S41,MFU,98f2eee5cc4142147dc10600148935080b4c2653,112
MFU-mock1-skew-d1-1_S44,MFU,98f2eee5cc4142147dc10600148935080b4c2653,17
MFU-mock1-even-d1-3_S43,MFU,98f2eee5cc4142147dc10600148935080b4c2653,54
MFU-CPS-mock4-even-d1-3_S129,MFU,5b0bb764101ccfeb5228e44218865ac2f2a5d4be,149
MFU-CPS-mock4-skew-d1-3_S132,MFU,5b0bb764101ccfeb5228e44218865ac2f2a5d4be,304
MFU-CPS-mock4-even-d1-1_S127,MFU,5b0bb764101ccfeb5228e44218865ac2f2a5d4be,81
MFU-CPS-mock4-skew-d1-1_S130,MFU,5b0bb764101ccfeb5228e44218865ac2f2a5d4be,1330
MFU-CPS-mock4-even-d1-2_S128,MFU,5b0bb764101ccfeb5228e44218865ac2f2a5d4be,76
MFU-CPS-mock4-skew-d1-2_S131,MFU,5b0bb764101ccfeb5228e44218865ac2f2a5d4be,1292
MFU-OCNMS-2022-10-d10-1_S26,MFU,8f0df9364a01d21d9f981ac600c96abed0e83e67,52
MFU-OCNMS-2022-8-d10-1_S24,MFU,8f0df9364a01d21d9f981ac600c96abed0e83e67,5
MFU-OCNMS-2022-11-d10-1_S27,MFU,8f0df9364a01d21d9f981ac600c96abed0e83e67,5
MFU-OCNMS-2022-2-d10-1_S18,MFU,f07b8872105a01c3a5c59a381f070464febb66c7,10
MFU-pos-control-d1-2_S16,MFU,b01206a5c3894a926e2167b0766297f098896c5f,147
MFU-pos-control-d1-1_S8,MFU,3db492f4716a04f894bceb195ec2df6c0ff627ce,17
MFU-pos-control-d1-2_S16,MFU,3db492f4716a04f894bceb195ec2df6c0ff627ce,198
MFU-pos-control-d1-2_S16,MFU,5d9ab9485d4035fa7d5f23b4a07ebf85cd1f5218,52
