Sample_name,Label,Hash,nReads
MFU-52193-884-d10-1_S86,MFU,545dca20b64964479f36078163893d7910bc955e,2068
MFU-52193-1499-d1-1_S62,MFU,11e431e3ba875020faf205898f37fba8c4ea0f9d,407
MFU-52193-504-d1-1_S50,MFU,6b62915cfb15c90cae56f9c237cfea934093228a,1154
MFU-52193-692-d10-1_S80,MFU,6b62915cfb15c90cae56f9c237cfea934093228a,3682
MFU-52193-932-d10-1_S82,MFU,c1ea4272d0b9b6dec3acd6281ea2bfdb1447c582,14
MFU-52193-1421-d1-1_S60,MFU,f981539e185924d7feebc8d4fc736292b202bfe0,331
MFU-52193-776-d10-1_S91,MFU,7d63fc57ea58bc411ae50793c4c404a33d1b1a1d,254
MFU-52193-884-d10-1_S86,MFU,900d8feab9eca61610f6ebf697da99aa39b10661,119
MFU-52193-419-d1-1_S61,MFU,a6da7d1cc568bf1f2e667616e9d87b3207e64f77,142
MFU-52193-864-d1-1_S5,MFU,a6da7d1cc568bf1f2e667616e9d87b3207e64f77,25
MFU-52193-981-d1-1_S58,MFU,a6da7d1cc568bf1f2e667616e9d87b3207e64f77,17
MFU-52193-504-d1-1_S50,MFU,a6da7d1cc568bf1f2e667616e9d87b3207e64f77,49
MFU-52193-574-d1-1_S39,MFU,a6da7d1cc568bf1f2e667616e9d87b3207e64f77,35
MFU-52193-1553-d1-1_S43,MFU,a6da7d1cc568bf1f2e667616e9d87b3207e64f77,114
MFU-52193-1625-d1-1_S11,MFU,a6da7d1cc568bf1f2e667616e9d87b3207e64f77,37
MFU-52193-558-d1-1_S22,MFU,a6da7d1cc568bf1f2e667616e9d87b3207e64f77,69
MFU-52193-805-d5-1_S41,MFU,a6da7d1cc568bf1f2e667616e9d87b3207e64f77,30
MFU-52193-154-d1-1_S59,MFU,a6da7d1cc568bf1f2e667616e9d87b3207e64f77,47
MFU-52193-253-d1-1_S14,MFU,a6da7d1cc568bf1f2e667616e9d87b3207e64f77,34
MFU-52193-194-d1-1_S51,MFU,a6da7d1cc568bf1f2e667616e9d87b3207e64f77,19
MFU-52193-32-d1-1_S1,MFU,a6da7d1cc568bf1f2e667616e9d87b3207e64f77,102
MFU-52193-880-d1-1_S54,MFU,a6da7d1cc568bf1f2e667616e9d87b3207e64f77,39
MFU-52193-348-d1-1_S35,MFU,a6da7d1cc568bf1f2e667616e9d87b3207e64f77,95
MFU-52193-445-d1-1_S55,MFU,a6da7d1cc568bf1f2e667616e9d87b3207e64f77,61
MFU-52193-1637-d1-1_S19,MFU,a6da7d1cc568bf1f2e667616e9d87b3207e64f77,23
MFU-52193-108-d1-1_S34,MFU,a6da7d1cc568bf1f2e667616e9d87b3207e64f77,70
MFU-52193-1808-d1-1_S8,MFU,a6da7d1cc568bf1f2e667616e9d87b3207e64f77,61
MFU-52193-447-d10-1_S87,MFU,a6da7d1cc568bf1f2e667616e9d87b3207e64f77,19
MFU-52193-1336-d1-1_S38,MFU,a6da7d1cc568bf1f2e667616e9d87b3207e64f77,42
MFU-52193-110-d1-1_S40,MFU,a6da7d1cc568bf1f2e667616e9d87b3207e64f77,52
MFU-52193-76-d1-1_S33,MFU,a6da7d1cc568bf1f2e667616e9d87b3207e64f77,69
MFU-52193-1798-d1-1_S9,MFU,a6da7d1cc568bf1f2e667616e9d87b3207e64f77,43
MFU-52193-1451-d1-1_S25,MFU,a6da7d1cc568bf1f2e667616e9d87b3207e64f77,20
MFU-52193-1639-d1-1_S49,MFU,a6da7d1cc568bf1f2e667616e9d87b3207e64f77,13
MFU-52193-531-d1-1_S4,MFU,a6da7d1cc568bf1f2e667616e9d87b3207e64f77,28
MFU-52193-1551-d1-1_S7,MFU,a6da7d1cc568bf1f2e667616e9d87b3207e64f77,34
MFU-52193-445-d1-1_S55,MFU,c48a75c0d98a466e8bf98bed470107e0b231965c,131
MFU-52193-1553-d1-1_S43,MFU,c48a75c0d98a466e8bf98bed470107e0b231965c,135
MFU-52193-348-d1-1_S35,MFU,c48a75c0d98a466e8bf98bed470107e0b231965c,237
MFU-52193-419-d1-1_S61,MFU,c48a75c0d98a466e8bf98bed470107e0b231965c,233
MFU-52193-1336-d1-1_S38,MFU,c48a75c0d98a466e8bf98bed470107e0b231965c,90
MFU-52193-805-d5-1_S41,MFU,c48a75c0d98a466e8bf98bed470107e0b231965c,79
MFU-52193-880-d1-1_S54,MFU,c48a75c0d98a466e8bf98bed470107e0b231965c,126
MFU-52193-1551-d1-1_S7,MFU,c48a75c0d98a466e8bf98bed470107e0b231965c,61
MFU-52193-1798-d1-1_S9,MFU,c48a75c0d98a466e8bf98bed470107e0b231965c,60
MFU-52193-32-d1-1_S1,MFU,c48a75c0d98a466e8bf98bed470107e0b231965c,205
MFU-52193-558-d1-1_S22,MFU,c48a75c0d98a466e8bf98bed470107e0b231965c,164
MFU-52193-110-d1-1_S40,MFU,c48a75c0d98a466e8bf98bed470107e0b231965c,73
MFU-52193-108-d1-1_S34,MFU,c48a75c0d98a466e8bf98bed470107e0b231965c,123
MFU-52193-76-d1-1_S33,MFU,c48a75c0d98a466e8bf98bed470107e0b231965c,141
MFU-52193-154-d1-1_S59,MFU,c48a75c0d98a466e8bf98bed470107e0b231965c,83
MFU-52193-531-d1-1_S4,MFU,c48a75c0d98a466e8bf98bed470107e0b231965c,48
MFU-52193-1808-d1-1_S8,MFU,c48a75c0d98a466e8bf98bed470107e0b231965c,108
MFU-52193-76-d1-1_S33,MFU,d99cb14337c2d87906d331a2b3b935b958194e5c,489
MFU-52193-334-d1-1_S56,MFU,2d5e576344325bc5b484c675d8dc6760da223e77,45
MFU-52193-651-d10-1_S88,MFU,c2f840507f24ca4c1db48cb624acd56f6eafaba5,289
MFU-52193-1451-d1-1_S25,MFU,2ad4c19d8a6171767d63ef22f2bd41f5bf02c920,87
MFU-52193-692-d10-1_S80,MFU,2ad4c19d8a6171767d63ef22f2bd41f5bf02c920,154
MFU-52193-419-d1-1_S61,MFU,2ad4c19d8a6171767d63ef22f2bd41f5bf02c920,444
MFU-52193-194-d1-1_S51,MFU,2ad4c19d8a6171767d63ef22f2bd41f5bf02c920,45
MFU-52193-1551-d1-1_S7,MFU,2ad4c19d8a6171767d63ef22f2bd41f5bf02c920,88
MFU-52193-1637-d1-1_S19,MFU,2ad4c19d8a6171767d63ef22f2bd41f5bf02c920,121
MFU-52193-445-d1-1_S55,MFU,2ad4c19d8a6171767d63ef22f2bd41f5bf02c920,182
MFU-52193-427-d10-1_S67,MFU,2ad4c19d8a6171767d63ef22f2bd41f5bf02c920,95
MFU-52193-574-d1-1_S39,MFU,2ad4c19d8a6171767d63ef22f2bd41f5bf02c920,51
MFU-52193-558-d1-1_S22,MFU,2ad4c19d8a6171767d63ef22f2bd41f5bf02c920,234
MFU-52193-348-d1-1_S35,MFU,2ad4c19d8a6171767d63ef22f2bd41f5bf02c920,391
MFU-52193-504-d1-1_S50,MFU,2ad4c19d8a6171767d63ef22f2bd41f5bf02c920,137
MFU-52193-864-d1-1_S5,MFU,2ad4c19d8a6171767d63ef22f2bd41f5bf02c920,63
MFU-52193-884-d10-1_S86,MFU,2ad4c19d8a6171767d63ef22f2bd41f5bf02c920,156
MFU-52193-1798-d1-1_S9,MFU,2ad4c19d8a6171767d63ef22f2bd41f5bf02c920,142
MFU-52193-1336-d1-1_S38,MFU,2ad4c19d8a6171767d63ef22f2bd41f5bf02c920,117
MFU-52193-1639-d1-1_S49,MFU,2ad4c19d8a6171767d63ef22f2bd41f5bf02c920,34
MFU-52193-531-d1-1_S4,MFU,2ad4c19d8a6171767d63ef22f2bd41f5bf02c920,88
MFU-52193-515-d1-1_S48,MFU,2ad4c19d8a6171767d63ef22f2bd41f5bf02c920,30
MFU-52193-1553-d1-1_S43,MFU,2ad4c19d8a6171767d63ef22f2bd41f5bf02c920,273
MFU-52193-36-d1-1_S28,MFU,2ad4c19d8a6171767d63ef22f2bd41f5bf02c920,25
MFU-52193-76-d1-1_S33,MFU,2ad4c19d8a6171767d63ef22f2bd41f5bf02c920,154
MFU-52193-1625-d1-1_S11,MFU,2ad4c19d8a6171767d63ef22f2bd41f5bf02c920,69
MFU-52193-32-d1-1_S1,MFU,2ad4c19d8a6171767d63ef22f2bd41f5bf02c920,313
MFU-52193-805-d5-1_S41,MFU,2ad4c19d8a6171767d63ef22f2bd41f5bf02c920,86
MFU-52193-108-d1-1_S34,MFU,2ad4c19d8a6171767d63ef22f2bd41f5bf02c920,189
MFU-52193-1421-d1-1_S60,MFU,2ad4c19d8a6171767d63ef22f2bd41f5bf02c920,62
MFU-52193-447-d10-1_S87,MFU,2ad4c19d8a6171767d63ef22f2bd41f5bf02c920,128
MFU-52193-1808-d1-1_S8,MFU,2ad4c19d8a6171767d63ef22f2bd41f5bf02c920,123
MFU-52193-643-d1-1_S21,MFU,2ad4c19d8a6171767d63ef22f2bd41f5bf02c920,54
MFU-52193-880-d1-1_S54,MFU,2ad4c19d8a6171767d63ef22f2bd41f5bf02c920,182
MFU-52193-148-d1-1_S18,MFU,2ad4c19d8a6171767d63ef22f2bd41f5bf02c920,21
MFU-52193-154-d1-1_S59,MFU,2ad4c19d8a6171767d63ef22f2bd41f5bf02c920,109
MFU-52193-1085-d10-1_S69,MFU,2ad4c19d8a6171767d63ef22f2bd41f5bf02c920,20
MFU-52193-110-d1-1_S40,MFU,2ad4c19d8a6171767d63ef22f2bd41f5bf02c920,180
MFU-52193-253-d1-1_S14,MFU,2ad4c19d8a6171767d63ef22f2bd41f5bf02c920,70
MFU-52193-1749-d1-1_S17,MFU,370c3c03b7cf3bc89674d64571e1dd6f32f5aa2d,4
MFU-52193-1310-d5-1_S24,MFU,3f419aa26998dca872108998907b583fbe34408c,79
MFU-52193-835-d10-1_S78,MFU,3f419aa26998dca872108998907b583fbe34408c,533
MFU-52193-1377-d1-1_S13,MFU,495f7cefe41df48cbb0977b012b93fceaf525862,8
MFU-52193-447-d10-1_S87,MFU,b2d9ac5c3bc36384720a69677b1a1c1db2494ea4,77
MFU-52193-108-d1-1_S34,MFU,27ec29b003779eb497f2191126f0610ec50c9e36,3975
MFU-52193-504-d1-1_S50,MFU,a1e6c56fa6323efd858dadb932b1af9fdfcbd348,183
MFU-52193-235-d1-1_S2,MFU,7c7960fbd2ef567bf6c6eade0be8a0047ee26638,243
MFU-52193-981-d1-1_S58,MFU,95dcc18a0f6dbaf479eb63fb8b73dc7a33d1c40b,316
MFU-52193-1289-d10-1_S83,MFU,ff0ae4ce9b47feb43d8ccd9c31ec464324fd2c02,663
MFU-52193-1873-d1-1_S16,MFU,fdb479cddeb6a17ffeb31b9e1b4e979339c7fdf8,2823
MFU-52193-1551-d1-1_S7,MFU,e6404f728e2510e57993aeeb7706dc2d9c84aeb1,116
MFU-52193-110-d1-1_S40,MFU,a0544645d70df6bc1347acef42c8abaed94c8f1f,3269
MFU-52193-1637-d1-1_S19,MFU,a0544645d70df6bc1347acef42c8abaed94c8f1f,1392
MFU-52193-1089-d1-1_S47,MFU,a0544645d70df6bc1347acef42c8abaed94c8f1f,6191
MFU-52193-716-d10-1_S90,MFU,65871acac2e84070cb4d2a4242bb0865ceaaaff6,246
MFU-52193-716-d10-1_S90,MFU,57b8e6bb272d3b455e6af9bc845eab53580d2b01,34720
MFU-52193-1641-d1-1_S37,MFU,57b8e6bb272d3b455e6af9bc845eab53580d2b01,815
MFU-52193-1855-d5-1_S12,MFU,44c27c5237d762fe66c694cedaba167b3d605c0f,295
MFU-52193-566-d1-1_S31,MFU,44c27c5237d762fe66c694cedaba167b3d605c0f,19417
MFU-52193-32-d1-1_S1,MFU,44c27c5237d762fe66c694cedaba167b3d605c0f,6485
MFU-52193-110-d1-1_S40,MFU,44c27c5237d762fe66c694cedaba167b3d605c0f,9111
MFU-52193-1639-d1-1_S49,MFU,56b85a262e73a6e60ef0c6d33c4d23a70da33cc0,1751
MFU-52193-110-d1-1_S40,MFU,56b85a262e73a6e60ef0c6d33c4d23a70da33cc0,151
MFU-52193-981-d1-1_S58,MFU,56b85a262e73a6e60ef0c6d33c4d23a70da33cc0,2345
MFU-52193-32-d1-1_S1,MFU,56b85a262e73a6e60ef0c6d33c4d23a70da33cc0,2298
MFU-52193-692-d10-1_S80,MFU,56b85a262e73a6e60ef0c6d33c4d23a70da33cc0,5505
MFU-52193-531-d1-1_S4,MFU,56b85a262e73a6e60ef0c6d33c4d23a70da33cc0,19121
MFU-52193-1625-d1-1_S11,MFU,56b85a262e73a6e60ef0c6d33c4d23a70da33cc0,28267
MFU-52193-1499-d1-1_S62,MFU,56b85a262e73a6e60ef0c6d33c4d23a70da33cc0,980
MFU-52193-566-d1-1_S31,MFU,56b85a262e73a6e60ef0c6d33c4d23a70da33cc0,17654
MFU-52193-194-d1-1_S51,MFU,56b85a262e73a6e60ef0c6d33c4d23a70da33cc0,4421
MFU-52193-1551-d1-1_S7,MFU,56b85a262e73a6e60ef0c6d33c4d23a70da33cc0,3137
MFU-52193-1641-d1-1_S37,MFU,56b85a262e73a6e60ef0c6d33c4d23a70da33cc0,1707
MFU-52193-1503-d1-1_S32,MFU,56b85a262e73a6e60ef0c6d33c4d23a70da33cc0,5172
MFU-52193-1377-d1-1_S13,MFU,56b85a262e73a6e60ef0c6d33c4d23a70da33cc0,19367
MFU-52193-1798-d1-1_S9,MFU,56b85a262e73a6e60ef0c6d33c4d23a70da33cc0,4863
MFU-52193-974-d5-1_S52,MFU,56b85a262e73a6e60ef0c6d33c4d23a70da33cc0,2611
MFU-52193-1421-d1-1_S60,MFU,56b85a262e73a6e60ef0c6d33c4d23a70da33cc0,33017
MFU-52193-1549-d10-1_S77,MFU,30ff5ffa835ac9e0bc624106a571dca5fd89d309,1650
MFU-52193-110-d1-1_S40,MFU,4e425a62a06a4bc75fd852e02437a475ccb755b0,6271
MFU-52193-861-d10-1_S72,MFU,15903b34a9ddf3e5fac7751a3fb4553cba9c950a,962
MFU-52193-805-d5-1_S41,MFU,b2905c37f18416d586c4fa2c137218902105a174,137
MFU-52193-783-d5-1_S29,MFU,04cc7b1595138be14b1530fd1dc0cc724a78459f,417
MFU-52193-1336-d1-1_S38,MFU,176ca19ae2d52faeeffe1b3a754753f666ff41f9,3660
MFU-52193-1798-d1-1_S9,MFU,9f0c19a5174fd8175855aea8408501ef205d3b4e,1327
MFU-52193-566-d1-1_S31,MFU,7dd758d91c2c26c05af93842b10fe1107553eeba,2227
MFU-52193-547-d10-1_S70,MFU,1a3c1ec0a0eadef3f6a38dfcb2abb1c2efdef161,88
MFU-52193-1097-d10-1_S68,MFU,d03bbff687b4ecea7b6034106e28b3932bb02ffe,136
MFU-52193-76-d1-1_S33,MFU,8de9457875e9a8a628f6eb3ba3ed936a3ad59556,397
MFU-52193-76-d1-1_S33,MFU,2997631ee5ded5177c8329899d0db834cfcac7e2,278304
MFU-52193-76-d1-1_S33,MFU,40cbf37720deb6cbc117c6049eaa17d2d7d75f7f,424
MFU-52193-1336-d1-1_S38,MFU,aa3e612a545bf22f0ad3fd3660bba4fdc0013b1e,1564
MFU-52193-1097-d10-1_S68,MFU,061de85be524349438832afb55c929de17262a64,120
MFU-52193-1421-d1-1_S60,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,13067
MFU-52193-148-d1-1_S18,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,8576
MFU-52193-637-d10-1_S73,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,3791
MFU-52193-981-d1-1_S58,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,11255
MFU-52193-692-d10-1_S80,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,15353
MFU-52193-651-d10-1_S88,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,4707
MFU-52193-504-d1-1_S50,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,4274
MFU-52193-1798-d1-1_S9,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,35797
MFU-52193-566-d1-1_S31,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,10536
MFU-52193-880-d1-1_S54,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,21923
MFU-52193-1503-d1-1_S32,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,8045
MFU-52193-445-d1-1_S55,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,28953
MFU-52193-1553-d1-1_S43,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,69792
MFU-52193-537-d10-1_S79,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,95
MFU-52193-36-d1-1_S28,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,6661
MFU-52193-510-d10-1_S81,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,89689
MFU-52193-348-d1-1_S35,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,7825
MFU-52193-547-d10-1_S70,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,22844
MFU-52193-447-d10-1_S87,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,19252
MFU-52193-1310-d5-1_S24,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,42262
MFU-52193-1489-d1-1_S6,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,26413
MFU-52193-1639-d1-1_S49,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,10422
MFU-52193-1551-d1-1_S7,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,2505
MFU-52193-515-d1-1_S48,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,2606
MFU-52193-1808-d1-1_S8,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,4657
