Sample_name,Label,Hash,nReads
MFU-52193-1231-d1-1_S82,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,1040
MFU-52193-1024-d1-1_S36,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,1185
MFU-52193-977-d1-1_S53,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,21961
MFU-52193-823-d1-1_S9,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,5019
MFU-52193-529-d1-1_S85,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,1797
MFU-52193-1243-d1-1_S10,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,5047
MFU-52193-182-d1-1_S22,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,1002
MFU-52193-1275-d5-1_S16,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,1299
MFU-52193-1044-d1-1_S77,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,6631
MFU-52193-617-d1-1_S72,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,479
MFU-52193-156-d1-1_S56,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,6076
MFU-52193-170-d1-1_S33,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,1085
MFU-52193-124-d1-1_S55,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,588
MFU-52193-1385-d1-1_S74,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,1861
MFU-52193-991-d1-1_S8,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,3648
MFU-52193-423-d1-1_S35,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,10013
MFU-52193-1871-d1-1_S18,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,15426
MFU-52193-517-d1-1_S19,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,1737
MFU-52193-1861-d1-1_S15,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,30057
MFU-52193-352-d1-1_S26,MFU,699a897f9db51b5ac03e425f8595cd4cd0e66c17,476
MFU-52193-1871-d1-1_S18,MFU,f982841fbdd70c2474330c4621384f7b61a5e3d3,320
MFU-52193-352-d1-1_S26,MFU,66e9e1cf26d70ff3fcc69a0dc2303711ce972f42,11253
MFU-52193-372-d1-1_S76,MFU,66e9e1cf26d70ff3fcc69a0dc2303711ce972f42,1633
MFU-52193-878-d1-1_S39,MFU,66e9e1cf26d70ff3fcc69a0dc2303711ce972f42,850
MFU-52193-977-d1-1_S53,MFU,46b6c331ddaa3308122f68391491b56c82edbde5,705
MFU-52193-1501-d1-1_S13,MFU,db36a11fce510c8e27b35e0e73417a45ed4e455c,777
MFU-52193-435-d1-1_S31,MFU,3a52c0d183dc14ad505d86787f96d60fe9004a32,4
MFU-52193-352-d1-1_S26,MFU,9ddc47504433720d3d6054554639f639c66445cb,517
MFU-52193-1334-d1-1_S40,MFU,aef9163435d050904ee3986a356bb4b0cfcc16ab,421
MFU-52193-1385-d1-1_S74,MFU,aef9163435d050904ee3986a356bb4b0cfcc16ab,3434
MFU-52193-72-d1-1_S24,MFU,aef9163435d050904ee3986a356bb4b0cfcc16ab,2359
MFU-52193-1385-d1-1_S74,MFU,7b8d9b30c3cda183e60a1f5952170bd9385f89eb,608
MFU-52193-1334-d1-1_S40,MFU,44bfc7f7f1ad7551731547c867fe6813fb8a7153,447
MFU-52193-529-d1-1_S85,MFU,9e1cda9859df8bcaf518584894e75157047becc8,552
MFU-52193-517-d1-1_S19,MFU,3a9cfd028d172ea612536e4ed9e1d5d355903f11,305
MFU-52193-1091-d1-1_S44,MFU,11b1581a1cc699d734463843fcd837343818a37f,55
MFU-52193-979-d1-1_S3,MFU,4c31163aeb9832e8957b26fe4064f795d1fc0114,181
MFU-52193-993-d5-1_S41,MFU,b2765d0832b7b694cc5225b7338695fe570355d1,19696
MFU-52193-1044-d1-1_S77,MFU,6c49506da20cc547068ee28d02b3031d23916380,2803
MFU-52193-700-d1-1_S50,MFU,6c49506da20cc547068ee28d02b3031d23916380,1691
MFU-52193-182-d1-1_S22,MFU,6c49506da20cc547068ee28d02b3031d23916380,1707
MFU-52193-352-d1-1_S26,MFU,6c49506da20cc547068ee28d02b3031d23916380,1066
MFU-52193-1267-d1-1_S23,MFU,6c49506da20cc547068ee28d02b3031d23916380,19856
MFU-52193-517-d1-1_S19,MFU,6c49506da20cc547068ee28d02b3031d23916380,8347
MFU-52193-1048-d1-1_S38,MFU,6c49506da20cc547068ee28d02b3031d23916380,1061
MFU-52193-1295-d1-1_S34,MFU,6c49506da20cc547068ee28d02b3031d23916380,4288
MFU-52193-734-d5-1_S79,MFU,6c49506da20cc547068ee28d02b3031d23916380,185
MFU-52193-156-d1-1_S56,MFU,6c49506da20cc547068ee28d02b3031d23916380,2563
MFU-52193-1079-d1-1_S52,MFU,6c49506da20cc547068ee28d02b3031d23916380,1487
MFU-52193-150-d5-1_S86,MFU,6c49506da20cc547068ee28d02b3031d23916380,2522
MFU-52193-1871-d1-1_S18,MFU,6c49506da20cc547068ee28d02b3031d23916380,1393
MFU-52193-338-d1-1_S64,MFU,6c49506da20cc547068ee28d02b3031d23916380,3329
MFU-52193-1091-d1-1_S44,MFU,6c49506da20cc547068ee28d02b3031d23916380,9404
MFU-52193-993-d5-1_S41,MFU,6c49506da20cc547068ee28d02b3031d23916380,375023
MFU-52193-1231-d1-1_S82,MFU,6c49506da20cc547068ee28d02b3031d23916380,6120
MFU-52193-1334-d1-1_S40,MFU,6c49506da20cc547068ee28d02b3031d23916380,334
MFU-52193-1385-d1-1_S74,MFU,6c49506da20cc547068ee28d02b3031d23916380,16290
MFU-52193-170-d1-1_S33,MFU,6c49506da20cc547068ee28d02b3031d23916380,2411
MFU-52193-1453-d1-1_S83,MFU,6c49506da20cc547068ee28d02b3031d23916380,1668
MFU-52193-979-d1-1_S3,MFU,6c49506da20cc547068ee28d02b3031d23916380,10647
MFU-52193-645-d1-1_S67,MFU,6c49506da20cc547068ee28d02b3031d23916380,4740
MFU-52193-1735-d5-1_S47,MFU,6c49506da20cc547068ee28d02b3031d23916380,178596
MFU-52193-1157-d1-1_S78,MFU,6c49506da20cc547068ee28d02b3031d23916380,1322
MFU-52193-1024-d1-1_S36,MFU,6c49506da20cc547068ee28d02b3031d23916380,252
MFU-52193-1591-d1-1_S88,MFU,6c49506da20cc547068ee28d02b3031d23916380,4720
MFU-52193-1861-d1-1_S15,MFU,6c49506da20cc547068ee28d02b3031d23916380,12925
MFU-52193-808-d5-1_S11,MFU,6c49506da20cc547068ee28d02b3031d23916380,381
MFU-52193-529-d1-1_S85,MFU,6c49506da20cc547068ee28d02b3031d23916380,3472
MFU-52193-408-d1-1_S57,MFU,6c49506da20cc547068ee28d02b3031d23916380,1
MFU-52193-993-d5-1_S41,MFU,a297f658d915a350f594f96b9704d6338a0161cb,171
MFU-52193-1157-d1-1_S78,MFU,8678d621e3c64fdbcc5ce96958fb6e9a38ac6918,1378
MFU-52193-529-d1-1_S85,MFU,6131ca1f129e094ec2ae3a5000907a597bdb2099,763
MFU-52193-517-d1-1_S19,MFU,428443da8c7d128ecba78f332d718fe9f6018b54,612
MFU-52193-1334-d1-1_S40,MFU,428443da8c7d128ecba78f332d718fe9f6018b54,883
MFU-52193-1231-d1-1_S82,MFU,428443da8c7d128ecba78f332d718fe9f6018b54,714
MFU-52193-1591-d1-1_S88,MFU,428443da8c7d128ecba78f332d718fe9f6018b54,2230
MFU-52193-1157-d1-1_S78,MFU,428443da8c7d128ecba78f332d718fe9f6018b54,1488
