Sample_name,Label,Hash,nReads
MFU-52193-1845-d1-1_S11,MFU,dd69ae022fe638fea391d043eaeaf8367b1d6107,1715
MFU-52193-360-d1-1_S22,MFU,8cc4635452f6aa9a16bbb2684372a69600bbae82,1454
MFU-52193-1507-d1-1_S21,MFU,a8488d2cab1bf16456aa7bda2d0bfbf8a77081c2,924
MFU-52193-572-d1-1_S6,MFU,d150dbe2b379a89a48a96059b5fbfa704338c451,9
MFU-52193-756-d10-1_S69,MFU,22f110a82c7b9009ee8f5bbc3956ececc1665289,1978
MFU-52193-1629-d1-1_S49,MFU,a202c7e5c750a6667be78ddd2e226cf753529b00,8
MFU-52193-930-d1-1_S37,MFU,f36f634aebce2a9815d18c0e5b48a63935c1a927,8
MFU-52193-812-d5-1_S34,MFU,0649394350327543425794878d7b5e91495176e6,29
MFU-52193-812-d5-1_S34,MFU,85785fce0dfb5004b07067f49996ac6beab56925,38
MFU-52193-302-d1-1_S14,MFU,8feae68498c5bee9d2a53e5a5e7c261d1026513d,34
MFU-52193-641-d1-1_S2,MFU,9da3ee6da7b7c4951ab66d2acd4966d251be88f6,8
MFU-52193-70-d20-1_S89,MFU,77e592d25f0575722203c8837c8ec81a1c96513b,96
MFU-52193-1788-d1-1_S1,MFU,04afa201990b9898d57c255da596284c4a69001b,8
MFU-52193-251-d1-1_S35,MFU,f75398629908c6334d5ae12b84408ad2d7aa67fd,1396
MFU-52193-1568-d1-1_S50,MFU,95dcc18a0f6dbaf479eb63fb8b73dc7a33d1c40b,73
MFU-52193-302-d1-1_S14,MFU,8c809f31ba47cb763af8f107c98dbc223a74b669,4
MFU-positive-control-d20-1_S93,MFU,44788d7e28fa3d930d177785be4b0d41d52862db,10
MFU-52193-972-d1-1_S13,MFU,68e6eb8c9ca00eb57b90f40dcfae734054944d43,114
MFU-52193-985-d10-1_S78,MFU,30536da0ac92ba1ed43331892581e36f9fa40a25,364
MFU-52193-908-d1-1_S17,MFU,4b8ebe8d0682aa518a1a96d150741e6ded710b73,348
MFU-52193-665-d10-1_S85,MFU,4b8ebe8d0682aa518a1a96d150741e6ded710b73,8031
MFU-52193-374-d1-1_S45,MFU,61cf6f9bee503129c8cc15348a21666f17c3fdb9,986
MFU-52193-972-d1-1_S13,MFU,5d8982317960a2808a7079bed9c48153c37ae8a8,634
MFU-52193-1014-d1-1_S8,MFU,d6f5665062ce420ac5c71d412501ce49da45ff7b,498
MFU-52193-1014-d1-1_S8,MFU,97ec450065ea3e9f714cafad4a88829670dadb82,68
MFU-52193-972-d1-1_S13,MFU,827d5caf615fdf6a715adac8bb9e170b8cfc0234,4501
MFU-52193-659-d10-1_S65,MFU,57b8e6bb272d3b455e6af9bc845eab53580d2b01,16802
MFU-52193-985-d1-1_S95,MFU,57b8e6bb272d3b455e6af9bc845eab53580d2b01,397
MFU-52193-1014-d1-1_S8,MFU,57b8e6bb272d3b455e6af9bc845eab53580d2b01,24953
MFU-52193-972-d1-1_S13,MFU,57b8e6bb272d3b455e6af9bc845eab53580d2b01,7000
MFU-52193-1645-d1-1_S52,MFU,57b8e6bb272d3b455e6af9bc845eab53580d2b01,2282
MFU-52193-1343-d5-1_S31,MFU,44c27c5237d762fe66c694cedaba167b3d605c0f,16159
MFU-52193-985-d1-1_S95,MFU,44c27c5237d762fe66c694cedaba167b3d605c0f,1593
MFU-52193-985-d10-1_S78,MFU,44c27c5237d762fe66c694cedaba167b3d605c0f,6607
MFU-52193-1014-d1-1_S8,MFU,44c27c5237d762fe66c694cedaba167b3d605c0f,225
MFU-52193-908-d1-1_S17,MFU,44c27c5237d762fe66c694cedaba167b3d605c0f,1550
MFU-52193-374-d1-1_S45,MFU,56b85a262e73a6e60ef0c6d33c4d23a70da33cc0,2087
MFU-52193-908-d1-1_S17,MFU,56b85a262e73a6e60ef0c6d33c4d23a70da33cc0,658
MFU-52193-1359-d1-1_S10,MFU,56b85a262e73a6e60ef0c6d33c4d23a70da33cc0,6900
MFU-52193-1014-d1-1_S8,MFU,56b85a262e73a6e60ef0c6d33c4d23a70da33cc0,14808
MFU-52193-855-d1-1_S27,MFU,56b85a262e73a6e60ef0c6d33c4d23a70da33cc0,4299
MFU-52193-1788-d1-1_S1,MFU,56b85a262e73a6e60ef0c6d33c4d23a70da33cc0,3047
MFU-52193-439-d1-1_S25,MFU,56b85a262e73a6e60ef0c6d33c4d23a70da33cc0,6181
MFU-52193-1343-d5-1_S31,MFU,56b85a262e73a6e60ef0c6d33c4d23a70da33cc0,1574
MFU-52193-1285-d1-1_S15,MFU,56b85a262e73a6e60ef0c6d33c4d23a70da33cc0,1724
MFU-52193-580-d5-1_S53,MFU,56b85a262e73a6e60ef0c6d33c4d23a70da33cc0,83
MFU-52193-374-d1-1_S45,MFU,4e425a62a06a4bc75fd852e02437a475ccb755b0,344
MFU-52193-855-d1-1_S27,MFU,f6c89e3192d4755023f6f6a90fdb632d004163f6,1368
MFU-52193-118-d10-1_S73,MFU,b2905c37f18416d586c4fa2c137218902105a174,172
MFU-52193-966-d1-1_S19,MFU,20fc09f8c898f9224a59254422b3c11566cf0125,447
MFU-52193-374-d1-1_S45,MFU,09e7c8b2c0d7f0ff235ec1b8cfbd8405946f67e3,255
MFU-52193-985-d1-1_S95,MFU,928f01524f10e8831ce9421b9e34da6394af8a45,111
MFU-52193-376-d1-1_S44,MFU,9ee865ac4a1f4d0869277046d443e3977a146c37,6489
MFU-52193-572-d1-1_S6,MFU,2997631ee5ded5177c8329899d0db834cfcac7e2,256
MFU-52193-1859-d1-1_S9,MFU,2997631ee5ded5177c8329899d0db834cfcac7e2,2297
MFU-52193-1635-d20-1_S90,MFU,aa3e612a545bf22f0ad3fd3660bba4fdc0013b1e,209
MFU-52193-1343-d5-1_S31,MFU,3d45b633ef276f894e62f1484bcb7d67c1ad9e8a,227
MFU-52193-1629-d1-1_S49,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,5232
MFU-52193-1199-d1-1_S51,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,498
MFU-52193-231-d1-1_S39,MFU,aabaacb514c28f7a8f1ea297cb676935daba8092,42435
